# Library
URL: /foundations/iconography/library
Source: https://github.com/daangn/seed-design/blob/dev/docs/content/foundations/iconography/library.mdx



## Monochrome Icons

| Icon Name | React Component Name | Figma Name | Keywords | Services | Tags |
| icon_shoppingbag_items_line | IconShoppingbagItemsLine | Weight=Line | shopping, retail, products, goods, items, 중고거래, 커머스, 쇼핑, 소매, 제품, 상품 | 중고거래 | service |
| icon_shoppingbag_line | IconShoppingbagLine | Weight=Line | bag, product, sale, shop, shopping, shopping bag, store, 가게, 가방, 상품, 세일, 쇼핑, 쇼핑백, 스토어 |  |  |
| icon_shoppingbag2_stacked_fill | IconShoppingbag2StackedFill | Weight=Fill | shopping bags, shopping, bags, stack, 쇼핑백, 쇼핑, 스택 |  |  |
| icon_shoppingbag2_stacked_line | IconShoppingbag2StackedLine | Weight=Line | shopping bags, shopping, bags, stack, 쇼핑백, 쇼핑, 스택 |  |  |
| icon_sidemirror_wave_fill | IconSidemirrorWaveFill | Weight=Fill | car, sidemirror, mirror, side, wave, 자동차, 사이드미러, 사이드, 미러, 전동, 중고차 |  |  |
| icon_sidemirror_wave_line | IconSidemirrorWaveLine | Weight=Line | car, sidemirror, mirror, side, wave, 자동차, 사이드미러, 사이드, 미러, 전동, 중고차 |  |  |
| icon_signboard_fill | IconSignboardFill | Weight=Fill | signboard, sign, information, notice, 광고, 간판, 표지판, 정보, 알림 |  |  |
| icon_signboard_line | IconSignboardLine | Weight=Line | signboard, sign, information, notice, 광고, 간판, 표지판, 정보, 알림 |  |  |
| icon_slash_circle_fill | IconSlashCircleFill | Weight=Fill | ban, cancel, circle, close, disabled, prohibition, slash, warn, 금지, 삭제, 원, 취소 |  |  |
| icon_slash_circle_line | IconSlashCircleLine | Weight=Line | ban, cancel, circle, close, disabled, prohibition, slash, warn, 금지, 삭제, 원, 취소 |  |  |
| icon_slash_semicircle2_fill | IconSlashSemicircle2Fill | Weight=Fill | 링크, 연결, 체인, chain, link, connection |  |  |
| icon_slash_semicircle2_line | IconSlashSemicircle2Line | Weight=Line | 링크, 연결, 체인, chain, link, connection |  |  |
| icon_slider2_horizontal_fill | IconSlider2HorizontalFill | Weight=Fill | adjust, control, filter, filter02, horizontal, slider, 가로, 설정, 슬라이더, 제어, 조절, 필터 |  |  |
| icon_slider2_horizontal_line | IconSlider2HorizontalLine | Weight=Line | adjust, control, filter, filter02, horizontal, slider, 가로, 설정, 슬라이더, 제어, 조절, 필터 |  |  |
| icon_smartkey_fill | IconSmartkeyFill | Weight=Fill | car, car_smart_key, key, smart key, 스마트키, 자동차, 중고차, 키 |  |  |
| icon_smartkey_line | IconSmartkeyLine | Weight=Line | car, car_smart_key, key, smart key, 스마트키, 자동차, 중고차, 키 |  |  |
| icon_sneaker_lifted_leftside_fill | IconSneakerLiftedLeftsideFill | Weight=Fill | 신발, 운동화, 왼쪽, 걸어서, 걷기, 동네걷기, 발, 운동, 만보기, 산책, shoes, sneakers, left, walking, walk, neighborhood walk, foot, exercise, pedometer |  |  |
| icon_sneaker_lifted_leftside_line | IconSneakerLiftedLeftsideLine | Weight=Line | 신발, 운동화, 왼쪽, 걸어서, 걷기, 동네걷기, 발, 운동, 만보기, 산책, shoes, sneakers, left, walking, walk, neighborhood walk, foot, exercise, pedometer |  |  |
| icon_sofa_fill | IconSofaFill | Weight=Fill | 의자, 소파, 라운지, 거실, 리빙, 가구, chair, sofa, lounge, living room, living, furniture |  |  |
| icon_sofa_line | IconSofaLine | Weight=Line | 의자, 소파, 라운지, 거실, 리빙, 가구, chair, sofa, lounge, living room, living, furniture |  |  |
| icon_sparkle_viewfinder_fill | IconSparkleViewfinderFill | Weight=Fill | camera, chat, horizontal line, qr, qrcode, qr코드, scan, scanner, viewfinder, 가로선, 뷰파인더, 스캐너, 스캔, 채팅, 카메라 |  |  |
| icon_sparkle_viewfinder_line | IconSparkleViewfinderLine | Weight=Line | camera, chat, horizontal line, qr, qrcode, qr코드, scan, scanner, viewfinder, 가로선, 뷰파인더, 스캐너, 스캔, 채팅, 카메라 |  |  |
| icon_sparkle2_fill | IconSparkle2Fill | Weight=Fill | ai, glitter, shine, sparkle, 글로벌, 글쓰기, 반짝임, 빛남, 자동화 |  |  |
| icon_sparkle2_line | IconSparkle2Line | Weight=Line | ai, glitter, shine, sparkle, 글로벌, 글쓰기, 반짝임, 빛남, 자동화 |  |  |
| icon_speaker_wave2_fill | IconSpeakerWave2Fill | Weight=Fill | volume, audio, on, sound, speaker, volume, volume_on, 볼륨, 소리, 스피커 |  |  |
| icon_speaker_wave2_line | IconSpeakerWave2Line | Weight=Line | volume, audio, on, sound, speaker, volume, volume_on, 볼륨, 소리, 스피커 |  |  |
| icon_speaker_wave2_slash_fill | IconSpeakerWave2SlashFill | Weight=Fill | mute, off, sound, speaker, volume, volume_off, 끄기, 끔, 볼륨, 소리, 스피커, 음소거 |  |  |
| icon_speaker_wave2_slash_line | IconSpeakerWave2SlashLine | Weight=Line | mute, off, sound, speaker, volume, volume_off, 끄기, 끔, 볼륨, 소리, 스피커, 음소거 |  |  |
| icon_speedometer_1x_fill | IconSpeedometer1xFill | Weight=Fill | speedometer, speed, 1x, normal, 속도계, 속도, 보통 |  |  |
| icon_speedometer_1x_line | IconSpeedometer1xLine | Weight=Line | speedometer, speed, 1x, normal, 속도계, 속도, 보통 |  |  |
| icon_speedometer_2x_fill | IconSpeedometer2xFill | Weight=Fill | speedometer, speed, 2x, double, fast, 속도계, 속도, 두배, 빠름 |  |  |
| icon_speedometer_2x_line | IconSpeedometer2xLine | Weight=Line | speedometer, speed, 2x, double, fast, 속도계, 속도, 두배, 빠름 |  |  |
| icon_speedometer_3x_fill | IconSpeedometer3xFill | Weight=Fill | speedometer, speed, 3x, triple, fastest, 속도계, 속도, 세배, 가장빠름 |  |  |
| icon_speedometer_3x_line | IconSpeedometer3xLine | Weight=Line | speedometer, speed, 3x, triple, fastest, 속도계, 속도, 세배, 가장빠름 |  |  |
| icon_speedometer_fill | IconSpeedometerFill | Weight=Fill | car, car_cruise_control, cruise, gauge, speed, speedometer, 속도, 속도계, 중고차, 크루즈 |  |  |
| icon_speedometer_line | IconSpeedometerLine | Weight=Line | car, car_cruise_control, cruise, gauge, speed, speedometer, 속도, 속도계, 중고차, 크루즈 |  |  |
| icon_splited_grid_square_fill | IconSplitedGridSquareFill | Weight=Fill | 평면도, 건물, 부동산, 공간, floor plan, building, real estate, space |  |  |
| icon_splited_grid_square_line | IconSplitedGridSquareLine | Weight=Line | 평면도, 건물, 부동산, 공간, floor plan, building, real estate, space |  |  |
| icon_spraybottle_sponge_fill | IconSpraybottleSpongeFill | Weight=Fill | cleaning, housekeeping, chores, clean, life, 청소, 집안일 |  |  |
| icon_spraybottle_sponge_line | IconSpraybottleSpongeLine | Weight=Line | cleaning, housekeeping, chores, clean, life, 청소, 집안일 |  |  |
| icon_square_splited_vertical_left_fill | IconSquareSplitedVerticalLeftFill | Weight=Fill | sidebar, layout, 사이드바, 레이아웃 |  |  |
| icon_square_splited_vertical_left_line | IconSquareSplitedVerticalLeftLine | Weight=Line | sidebar, layout, 사이드바, 레이아웃 |  |  |
| icon_square2_stacked_fill | IconSquare2StackedFill | Weight=Fill | copy, layer, square, stack, 레이어, 복사, 사각형, 스택, 카피 |  |  |
| icon_square2_stacked_line | IconSquare2StackedLine | Weight=Line | copy, layer, square, stack, 레이어, 복사, 사각형, 스택, 카피 |  |  |
| icon_squareline2_vertical_fill | IconSquareline2VerticalFill | Weight=Fill | card, layout, list, list_thumbnail, squares, stack, thumbnail, type, vertical, view, 레이아웃, 리스트, 목록, 뷰타입, 사각형, 세로, 스택, 썸네일, 카드 |  |  |
| icon_squareline2_vertical_line | IconSquareline2VerticalLine | Weight=Line | card, layout, list, list_thumbnail, squares, stack, thumbnail, type, vertical, view, 레이아웃, 리스트, 목록, 뷰타입, 사각형, 세로, 스택, 썸네일, 카드 |  |  |
| icon_star_fill | IconStarFill | Weight=Fill | favorite, interest_list, rating, star, starred, 별, 좋아요, 즐겨찾기, 평점 |  |  |
| icon_star_line | IconStarLine | Weight=Line | favorite, interest_list, rating, star, starred, 별, 좋아요, 즐겨찾기, 평점 |  |  |
| icon_steeringwheel_heatwave2_fill | IconSteeringwheelHeatwave2Fill | Weight=Fill | car, car_heated_steering_wheel, heat, steering wheel, warm, 열선, 중고차, 핸들 |  |  |
| icon_steeringwheel_heatwave2_line | IconSteeringwheelHeatwave2Line | Weight=Line | car, car_heated_steering_wheel, heat, steering wheel, warm, 열선, 중고차, 핸들 |  |  |
| icon_steps_fill | IconStepsFill | Weight=Fill | 계단, 복층, 2층, 층, 건물, stairs, duplex, second floor, floor, building |  |  |
| icon_steps_line | IconStepsLine | Weight=Line | 계단, 복층, 2층, 층, 건물, stairs, duplex, second floor, floor, building |  |  |
| icon_store_checkmark_fill | IconStoreCheckmarkFill | Weight=Fill | check, confirm, market, market_check, shop, store, 가게, 상점, 지점, 체크, 확인, 확정 |  |  |
| icon_store_checkmark_line | IconStoreCheckmarkLine | Weight=Line | check, confirm, market, market_check, shop, store, 가게, 상점, 지점, 체크, 확인, 확정 |  |  |
| icon_store_fill | IconStoreFill | Weight=Fill | building, market, shop, store, 가게, 건물, 마켓, 상점, 지점 |  |  |
| icon_store_line | IconStoreLine | Weight=Line | building, market, shop, store, 가게, 건물, 마켓, 상점, 지점 |  |  |
| icon_store_pen_fill | IconStorePenFill | Weight=Fill | edit, market, market_write, modify, shop, store, write, 가게, 동네생활, 상점, 수정, 지점, 편집, 활동 |  |  |
| icon_store_pen_line | IconStorePenLine | Weight=Line | edit, market, market_write, modify, shop, store, write, 가게, 동네생활, 상점, 수정, 지점, 편집, 활동 |  |  |
| icon_sun_fill | IconSunFill | Weight=Fill | day, sun, weather, 날씨, 낮, 태양 |  |  |
| icon_sun_line | IconSunLine | Weight=Line | day, sun, weather, 날씨, 낮, 태양 |  |  |
| icon_t_uppercase_serif_fill | IconTUppercaseSerifFill | Weight=Fill | T, font, letter, serif, text, type, typo, uppercase, write, 글, 글자, 대문자, 세리프, 알파벳, 작성, 타이포, 텍스트, 폰트 |  |  |
| icon_t_uppercase_serif_line | IconTUppercaseSerifLine | Weight=Line | T, font, letter, serif, text, type, typo, uppercase, write, 글, 글자, 대문자, 세리프, 알파벳, 작성, 타이포, 텍스트, 폰트 |  |  |
| icon_t_uppercase_t_lowercase_fill | IconTUppercaseTLowercaseFill | Weight=Fill | edit, font, letter, text, type, typo, write, size, 글, 글자, 알파벳, 작성, 타이포, 텍스트, 폰트, 확대, 편집, 크기 |  |  |
| icon_t_uppercase_t_lowercase_line | IconTUppercaseTLowercaseLine | Weight=Line | edit, font, letter, text, type, typo, write, size, 글, 글자, 알파벳, 작성, 타이포, 텍스트, 폰트, 확대, 편집, 크기 |  |  |
| icon_tag_fill | IconTagFill | Weight=Fill | keyword, label, tag, 라벨, 키워드, 태그, 택 |  |  |
| icon_tag_line | IconTagLine | Weight=Line | keyword, label, tag, 라벨, 키워드, 태그, 택 |  |  |
| icon_text_aligncenter_fill | IconTextAligncenterFill | Weight=Fill | text, align, center, 텍스트, 정렬, 가운데 |  |  |
| icon_text_aligncenter_line | IconTextAligncenterLine | Weight=Line | text, align, center, 텍스트, 정렬, 가운데 |  |  |
| icon_text_alignleft_fill | IconTextAlignleftFill | Weight=Fill | text, align, left, 텍스트, 정렬, 왼쪽 |  |  |
| icon_text_alignleft_line | IconTextAlignleftLine | Weight=Line | text, align, left, 텍스트, 정렬, 왼쪽 |  |  |
| icon_text_alignright_fill | IconTextAlignrightFill | Weight=Fill | text, align, right, 텍스트, 정렬, 오른쪽 |  |  |
| icon_text_alignright_line | IconTextAlignrightLine | Weight=Line | text, align, right, 텍스트, 정렬, 오른쪽 |  |  |
| icon_thumb_down_fill | IconThumbDownFill | Weight=Fill | bad, dislike, down, hand, thumb, thumb_down, 공감, 별로, 비추천, 손, 싫어요, 엄지 |  |  |
| icon_thumb_down_line | IconThumbDownLine | Weight=Line | bad, dislike, down, hand, thumb, thumb_down, 공감, 별로, 비추천, 손, 싫어요, 엄지 |  |  |
| icon_thumb_up_fill | IconThumbUpFill | Weight=Fill | good, hand, like, recommend, thumb, thumb_up, up, 공감, 손, 엄지, 좋아요, 최고, 추천 |  |  |
| icon_thumb_up_line | IconThumbUpLine | Weight=Line | good, hand, like, recommend, thumb, thumb_up, up, 공감, 손, 엄지, 좋아요, 최고, 추천 |  |  |
| icon_timer_10_fill | IconTimer10Fill | Weight=Fill | timer, time, 10 seconds, 타이머, 시간, 10초 |  |  |
| icon_timer_10_line | IconTimer10Line | Weight=Line | timer, time, 10 seconds, 타이머, 시간, 10초 |  |  |
| icon_timer_3_fill | IconTimer3Fill | Weight=Fill | timer, time, 3 seconds, 타이머, 시간, 3초 |  |  |
| icon_timer_3_line | IconTimer3Line | Weight=Line | timer, time, 3 seconds, 타이머, 시간, 3초 |  |  |
| icon_timer_fill | IconTimerFill | Weight=Fill | timer, time, clock, 타이머, 시간, 시계 |  |  |
| icon_timer_line | IconTimerLine | Weight=Line | timer, time, clock, 타이머, 시간, 시계 |  |  |
| icon_toolbox_fill | IconToolboxFill | Weight=Fill | bag, repair, tool, toolbox, toolkit, tools, 가방, 공구, 도구, 도구상자, 박스, 수리 |  |  |
| icon_toolbox_line | IconToolboxLine | Weight=Line | bag, repair, tool, toolbox, toolkit, tools, 가방, 공구, 도구, 도구상자, 박스, 수리 |  |  |
| icon_translation_fill | IconTranslationFill | Weight=Fill | language, translate, translation, 번역, 언어, 한영 |  |  |
| icon_translation_line | IconTranslationLine | Weight=Line | language, translate, translation, 번역, 언어, 한영 |  |  |
| icon_trashcan_fill | IconTrashcanFill | Weight=Fill | delete, remove, trash, trashcan, 버리기, 삭제, 제거, 휴지통 |  |  |
| icon_trashcan_line | IconTrashcanLine | Weight=Line | delete, remove, trash, trashcan, 버리기, 삭제, 제거, 휴지통 |  |  |
| icon_triangle_down_small_fill | IconTriangleDownSmallFill | Weight=Fill | arrow, arrow_drop_down, down, drop, more, small, triangle, unfold, 더보기, 드롭다운, 디스클로저, 삼각형, 아래, 작은, 펼치기, 화살표 |  |  |
| icon_triangle_down_small_line | IconTriangleDownSmallLine | Weight=Line | arrow, arrow_drop_down, down, drop, more, small, triangle, unfold, 더보기, 드롭다운, 디스클로저, 삼각형, 아래, 작은, 펼치기, 화살표 |  |  |
| icon_triangle_right_chatbubble_left_fill | IconTriangleRightChatbubbleLeftFill | Weight=Fill | bubble, chat, communication, message, play, short form, shortform, story, triangle, video, 동영상, 말풍선, 메시지, 미디어, 비디오, 삼각형, 소통, 숏폼, 스토리, 채팅 | 동네스토리 | service |
| icon_triangle_right_chatbubble_left_line | IconTriangleRightChatbubbleLeftLine | Weight=Line | bubble, chat, communication, message, play, short form, shortform, story, triangle, video, 동영상, 말풍선, 메시지, 미디어, 비디오, 삼각형, 소통, 숏폼, 스토리, 채팅 | 동네스토리 | service |
| icon_triangle_right_fill | IconTriangleRightFill | Weight=Fill | media, play, right, triangle, video, 동영상, 삼각형, 숏폼, 오른쪽, 재생 |  |  |
| icon_triangle_right_line | IconTriangleRightLine | Weight=Line | media, play, right, triangle, video, 동영상, 삼각형, 숏폼, 오른쪽, 재생 |  |  |
| icon_triangle_right_rectangle_splited_line_vertical_fill | IconTriangleRightRectangleSplitedLineVerticalFill | Weight=Fill | video, edit, rectangle, vertical, divide, 직사각형, 편집, 동영상, 나누기 |  |  |
| icon_triangle_right_rectangle_splited_line_vertical_line | IconTriangleRightRectangleSplitedLineVerticalLine | Weight=Line | video, edit, rectangle, vertical, divide, 직사각형, 편집, 동영상, 나누기 |  |  |
| icon_triangle_up_small_fill | IconTriangleUpSmallFill | Weight=Fill | arrow, arrow_drop_up, drop, fold, small, triangle, up, 디스클로저, 삼각형, 위, 작은, 접기, 화살표 |  |  |
| icon_triangle_up_small_line | IconTriangleUpSmallLine | Weight=Line | arrow, arrow_drop_up, drop, fold, small, triangle, up, 디스클로저, 삼각형, 위, 작은, 접기, 화살표 |  |  |
| icon_trophy_fill | IconTrophyFill | Weight=Fill | trophy, award, prize, winner, 트로피, 상, 수상 |  |  |
| icon_trophy_line | IconTrophyLine | Weight=Line | trophy, award, prize, winner, 트로피, 상, 수상 |  |  |
| icon_truck_fill | IconTruckFill | Weight=Fill | truck, delivery, shipping, transport, logistics, 트럭, 용달, 배달, 배송, 운송 |  |  |
| icon_truck_line | IconTruckLine | Weight=Line | truck, delivery, shipping, transport, logistics, 트럭, 용달, 배달, 배송, 운송 |  |  |
| icon_tshirt_bubble2_fill | IconTshirtBubble2Fill | Weight=Fill | tee, short, bubble, laundry, cleaning, dry, 세탁, 세탁소, 빨래, 거품, 반팔 |  |  |
| icon_tshirt_bubble2_line | IconTshirtBubble2Line | Weight=Line | tee, short, bubble, laundry, cleaning, dry, 세탁, 세탁소, 빨래, 거품, 반팔 |  |  |
| icon_u_uppercase_horizline_fill | IconUUppercaseHorizlineFill | Weight=Fill | edit, u, font, letter, text, type, typo, write, underline, 글, 글자, 알파벳, 작성, 타이포, 텍스트, 폰트, 밑줄, 편집 |  |  |
| icon_u_uppercase_horizline_line | IconUUppercaseHorizlineLine | Weight=Line | edit, u, font, letter, text, type, typo, write, underline, 글, 글자, 알파벳, 작성, 타이포, 텍스트, 폰트, 밑줄, 편집 |  |  |
| icon_vertline_coupon_fill | IconVertlineCouponFill | Weight=Fill | 쿠폰, 기프티콘, e쿠폰, coupon, gifticon, e-coupon |  |  |
| icon_vertline_coupon_line | IconVertlineCouponLine | Weight=Line | 쿠폰, 기프티콘, e쿠폰, coupon, gifticon, e-coupon |  |  |
| icon_vertline3_viewfinder_fill | IconVertline3ViewfinderFill | Weight=Fill | 바코드, 결제, 코드, 계산, barcode, payment, pay, code, checkout |  |  |
| icon_vertline3_viewfinder_line | IconVertline3ViewfinderLine | Weight=Line | 바코드, 결제, 코드, 계산, barcode, payment, pay, code, checkout |  |  |
| icon_vertline4_sparkle_fill | IconVertline4SparkleFill | Weight=Fill | 챗봇, 보이스, 음성, ai, 사운드, 소리, 자동, 상담, chatbot, voice, audio, sound, auto, consultation |  |  |
| icon_vertline4_sparkle_line | IconVertline4SparkleLine | Weight=Line | 챗봇, 보이스, 음성, ai, 사운드, 소리, 자동, 상담, chatbot, voice, audio, sound, auto, consultation |  |  |
| icon_vertrectangle_folded_fill | IconVertrectangleFoldedFill | Weight=Fill | document, file, info, note, paper, 노트, 문서, 정보, 파일 |  |  |
| icon_vertrectangle_folded_line | IconVertrectangleFoldedLine | Weight=Line | document, file, info, note, paper, 노트, 문서, 정보, 파일 |  |  |
| icon_vertrectangle2_horizontal_fill | IconVertrectangle2HorizontalFill | Weight=Fill | horizontal, pause, play, rectangle, shortform, vertical, video, 가로, 동영상, 비디오, 세로, 숏폼, 일시정지, 직사각형 |  |  |
| icon_vertrectangle2_horizontal_line | IconVertrectangle2HorizontalLine | Weight=Line | horizontal, pause, play, rectangle, shortform, vertical, video, 가로, 동영상, 비디오, 세로, 숏폼, 일시정지, 직사각형 |  |  |
| icon_votingstamp_fill | IconVotingstampFill | Weight=Fill | vote, stamp, 선거, 투표, 대선, 도장 |  |  |
| icon_votingstamp_line | IconVotingstampLine | Weight=Line | vote, stamp, 선거, 투표, 대선, 도장 |  |  |
| icon_wand_fill | IconWandFill | Weight=Fill | edit, image, magic, photo, photo_edit, tool, wand, 도구, 마법, 마법봉, 보정, 사진, 수정, 이미지, 편집 |  |  |
| icon_wand_line | IconWandLine | Weight=Line | edit, image, magic, photo, photo_edit, tool, wand, 도구, 마법, 마법봉, 보정, 사진, 수정, 이미지, 편집 |  |  |
| icon_wand_plus_circle_fill | IconWandPlusCircleFill | Weight=Fill | 마술봉, 에이전트, ai, 마법, 별, wand, agent, magic, star |  | service |
| icon_wand_plus_circle_line | IconWandPlusCircleLine | Weight=Line | 마술봉, 에이전트, ai, 마법, 별, wand, agent, magic, star |  | service |
| icon_washingmachine_fill | IconWashingmachineFill | Weight=Fill | 세탁기, 가전, 생활, 빨래, 세탁, washing machine, appliance, lifestyle, laundry, wash |  |  |
| icon_washingmachine_line | IconWashingmachineLine | Weight=Line | 세탁기, 가전, 생활, 빨래, 세탁, washing machine, appliance, lifestyle, laundry, wash |  |  |
| icon_window2_store_fill | IconWindow2StoreFill | Weight=Fill | biz, bizprofile, store, shop, retail, building, 비즈, 비즈프로필, 가게, 상점, 소매, 건물 | 비즈프로필 | service |
| icon_window2_store_line | IconWindow2StoreLine | Weight=Line | biz, bizprofile, store, shop, retail, building, 비즈, 비즈프로필, 가게, 상점, 소매, 건물 | 비즈프로필 | service |
| icon_window4_house_fill | IconWindow4HouseFill | Weight=Fill | home, house, property, real estate, realty, window, 부동산, 주택, 집, 창문, 홈 | 부동산 | service |
| icon_window4_house_line | IconWindow4HouseLine | Weight=Line | home, house, property, real estate, realty, window, 부동산, 주택, 집, 창문, 홈 | 부동산 | service |
| icon_won_arrow_clockwise_circular_fill | IconWonArrowClockwiseCircularFill | Weight=Fill | currency, exchange, money, pay, refund, rotate, won, 돈, 원, 통화, 환불, 환전, 회전 |  |  |
| icon_won_arrow_clockwise_circular_line | IconWonArrowClockwiseCircularLine | Weight=Line | currency, exchange, money, pay, refund, rotate, won, 돈, 원, 통화, 환불, 환전, 회전 |  |  |
| icon_won_circle_arrow_left_fill | IconWonCircleArrowLeftFill | Weight=Fill | 돈, 원, 페이, 송금, send, money, won |  |  |
| icon_won_circle_arrow_left_line | IconWonCircleArrowLeftLine | Weight=Line | 돈, 원, 페이, 송금, send, money, won |  |  |
| icon_won_circle_arrow_right_fill | IconWonCircleArrowRightFill | Weight=Fill | currency, money, money_send, pay, send, transfer, won, 돈, 보내기, 송금, 원, 이체, 전달, 통화 |  |  |
| icon_won_circle_arrow_right_line | IconWonCircleArrowRightLine | Weight=Line | currency, money, money_send, pay, send, transfer, won, 돈, 보내기, 송금, 원, 이체, 전달, 통화 |  |  |
| icon_won_circle_fill | IconWonCircleFill | Weight=Fill | cash, circle, coin, currency, korean won, money, money_won, pay, price, won, 가격, 금액, 돈, 송금, 원, 통화, 페이, 한국 원 |  |  |
| icon_won_circle_line | IconWonCircleLine | Weight=Line | cash, circle, coin, currency, korean won, money, money_won, pay, price, won, 가격, 금액, 돈, 송금, 원, 통화, 페이, 한국 원 |  |  |
| icon_won_fill | IconWonFill | Weight=Fill | currency, korean won, money, price, price_won, won, 가격, 돈, 원, 통화, 한국 원 |  |  |
| icon_won_line | IconWonLine | Weight=Line | currency, korean won, money, price, price_won, won, 가격, 돈, 원, 통화, 한국 원 |  |  |
| icon_won_shield_fill | IconWonShieldFill | Weight=Fill | confirmation_pay, financial security, protection, security, shield, won, 결제, 금융 보안, 방패, 보안, 보호, 에스크로, 에스크로결제, 원, 인증 |  |  |
| icon_won_shield_line | IconWonShieldLine | Weight=Line | confirmation_pay, financial security, protection, security, shield, won, 결제, 금융 보안, 방패, 보안, 보호, 에스크로, 에스크로결제, 원, 인증 |  |  |
| icon_wrench_fill | IconWrenchFill | Weight=Fill | construction, tool, repair, maintenance, fix, 도구, 수리, 유지보수 |  |  |
| icon_wrench_line | IconWrenchLine | Weight=Line | construction, tool, repair, maintenance, fix, 도구, 수리, 유지보수 |  |  |
| icon_xmark_circle_fill | IconXmarkCircleFill | Weight=Fill | cancel, circle, close, delete, info, remove, remove_circle, x, 검색, 닫기, 삭제, 엑스, 원, 제거, 지우기, 취소 |  |  |
| icon_xmark_circle_line | IconXmarkCircleLine | Weight=Line | cancel, circle, close, delete, info, remove, remove_circle, x, 검색, 닫기, 삭제, 엑스, 원, 제거, 지우기, 취소 |  |  |
| icon_xmark_fill | IconXmarkFill | Weight=Fill | cancel, close, delete, x, 곱하기, 닫기, 삭제, 엑스, 취소 |  |  |
| icon_xmark_line | IconXmarkLine | Weight=Line | cancel, close, delete, x, 곱하기, 닫기, 삭제, 엑스, 취소 |  |  |
| icon_xmark_scale_fill | IconXmarkScaleFill | Weight=Fill | 저울, 무게, 택배, 탈락, 실패, scale, weight, parcel, fail, failure |  |  |
| icon_xmark_scale_line | IconXmarkScaleLine | Weight=Line | 저울, 무게, 택배, 탈락, 실패, scale, weight, parcel, fail, failure |  |  |
| icon_yen_circle_arrow_right_fill | IconYenCircleArrowRightFill | Weight=Fill | currency, money, money_send, pay, send, transfer, yen, 돈, 보내기, 송금, 엔, 엔화, 이체, 전달, 통화 |  |  |
| icon_yen_circle_arrow_right_line | IconYenCircleArrowRightLine | Weight=Line | currency, money, money_send, pay, send, transfer, yen, 돈, 보내기, 송금, 엔, 엔화, 이체, 전달, 통화 |  |  |
| icon_yen_circle_fill | IconYenCircleFill | Weight=Fill | cash, circle, coin, currency, japan, yen, money, money_yen, pay, price, 가격, 금액, 돈, 송금, 엔, 엔화, 통화, 페이, 일본 |  |  |
| icon_yen_circle_line | IconYenCircleLine | Weight=Line | cash, circle, coin, currency, japan, yen, money, money_yen, pay, price, 가격, 금액, 돈, 송금, 엔, 엔화, 통화, 페이, 일본 |  |  |
| icon_yen_fill | IconYenFill | Weight=Fill | currency, japan, yen, money, price, price_yen, 가격, 돈, 엔화, 통화, 일본, 엔 |  |  |
| icon_yen_line | IconYenLine | Weight=Line | currency, japan, yen, money, price, price_yen, 가격, 돈, 엔화, 통화, 일본, 엔 |  |  |

## Multicolor Icons

| Icon Name | React Component Name | Figma Name | Keywords | Services | Tags |
| --- | --- | --- | --- | --- | --- |
| icon_animal_face | IconAnimalFace | 🟢 icon_animal_face | 반려동물, 동물, 강아지, 고양이, 얼굴, animal, cat, dog, face |  |  |
| icon_apple | IconApple | 🟢 [서비스아이콘] icon_apple | 사과, 과일, 농수산물, apple, fruit |  | service |
| icon_arrow_up_right_shoppingbag_tilted | IconArrowUpRightShoppingbagTilted | 🟢 [서비스아이콘] icon_arrow_up_right_shoppingbag_tilted | 바로구매, 쇼핑백, 쇼핑, 중고거래, 거래, 구매, 서비스, 화살표, buynow, shopping bag, shopping, secondhand trade, trade, purchase, service, arrow |  | service |
| icon_asterisk_horizrectangle_coolwave3 | IconAsteriskHorizrectangleCoolwave3 | 🟢 icon_asterisk_horizrectangle_coolwave3 | 에어컨, 냉방, 온도, 가전, 생활, air conditioner, cooling, temperature, appliance, lifestyle |  |  |
| icon_book | IconBook | 🟢 [서비스아이콘] icon_book | book, housekeeping_book, read, reading, 읽기, 책 |  | service |
| icon_box_flap | IconBoxFlap | 🟢 icon_box_flap | 박스, 택배, 상자, 짐, 이사, 포장, alba, box, parcel, package, luggage, move, packing |  |  |
| icon_building2 | IconBuilding2 | 🟢 icon_building2 | 단지, 커뮤니티, 모임, building, community, 건물, 아파트 |  |  |
| icon_building2_twosize | IconBuilding2Twosize | 🟢 icon_building2_twosize | 집, 주거, 빌딩, 마을, 동네, home, residence, building, village, neighborhood |  |  |
| icon_camera | IconCamera | 🟢 icon_camera | camera, image, photo, picture, snap, 사진, 이미지, 촬영, 카메라, 포토 |  |  |
| icon_car_frontside | IconCarFrontside | 🟢 [서비스아이콘] icon_car_frontside | automobile, car, cars, transportation, vehicle, vertical, 버티컬, 운송, 자동차, 중고차, 차, 차량 | 중고차 | service |
| icon_car_frontside_bubble | IconCarFrontsideBubble | 🟢 [서비스아이콘] icon_car_frontside_bubble | automobile, car, cars, transportation, vehicle, bubble, wash, 운송, 자동차, 중고차, 차, 차량, 세차 | 세차 | service |
| icon_card | IconCard | 🟢 icon_card | 당근페이, 카드, 결제, 체크카드, card, pay, money |  |  |
| icon_cart | IconCart | 🟢 icon_cart | cart, shopping, shopping cart, 쇼핑, 쇼핑카트, 장바구니, 카트 |  |  |
| icon_cart_items | IconCartItems | 🟢 [서비스아이콘] icon_cart_items | 커머스, 카트, 쇼핑, commerce, cart, shopping |  | service |
